artistName,Genre,showDate,venue name,venue city,venue state,attendance,venue capacity,product size,productType,product price,Item Name
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,3XL,t-shirt,,Brideface Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,3XL,t-shirt,,Brideface Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,3XL,t-shirt,,Brideface Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,3XL,t-shirt,,Brideface Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,S,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,M,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,L,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,XXL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,3XL,t-shirt,,Crucifix Hands Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,S,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,M,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/25/2026,Riverside Municipal Auditorium,Riverside,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/26/2026,Grand Sierra Resort Theatre,Reno,,0,1800,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/28/2026,Showbox SoDo,Seattle,,0,1800,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,4/30/2026,The Union Event Center,Salt Lake City,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/1/2026,Fillmore Auditorium,Denver,,0,3600,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/2/2026,The Astro,Omaha,,0,4200,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/4/2026,The House Blues - The Cambridge Room,Dallas,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/5/2026,House of Blues,Houston,,0,1800,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/6/2026,Aztec Theatre,San Antonio,,0,500,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/8/2026,Tabernacle,Atlanta,,0,2562,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/9/2026,Welcome to Rockville,Daytona Beach,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/11/2026,Piedmont Hall,Greensboro,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/12/2026,The Norva,Norfolk,,0,1500,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/14/2026,The Fillmore (Philadelphia),Philadelphia,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/15/2026,Stage AE,Pittsburgh,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/16/2026,Sonic Temple Art & Music Festival,Columbus,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/17/2026,The Fillmore,Detroit,,0,2200,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/19/2026,Egyptian Room at Old National Centre,Indianapolis,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/21/2026,The Fillmore (Minneapolis),Minneapolis,,0,1898,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/22/2026,Ramova theatre,Chicago,,0,1500,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/23/2026,The Sylvee,Madison,,0,2400,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/26/2026,MTELUS,Montréal,,0,0,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/28/2026,Palladium Times Square,New York,,0,1166,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/29/2026,The Fillmore,Silver Spring,,0,2000,L,t-shirt,,Vampire Hand Tee
Black Veil Brides,,5/30/2026,Palladium Upstairs ,Worcester,,0,500,L,t-shirt,,Vampire Hand Tee
